UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),POSTED_BY_0,POSTED_BY_1,POSTED_BY_Builder,BHK_OR_RK_0,BHK_OR_RK_1
0,0,1,705,1,1,19,73,57,0,1,0,1,0
1,1,3,1510,0,1,12,77,110,0,1,0,1,0
0,0,2,643,1,1,19,72,120,0,1,0,1,0
1,0,2,1100,0,1,20,79,37,1,0,0,1,0
0,0,1,650,1,1,19,72,47,0,1,0,1,0
1,1,1,502,0,0,12,80,19,0,1,0,1,0
1,0,2,999,0,1,19,73,64,0,1,0,1,0
1,1,1,628,0,0,13,77,37,0,1,0,1,0
0,0,3,1050,1,1,23,87,23,1,0,0,1,0
0,0,2,1225,1,1,18,73,79,0,1,0,1,0
0,0,3,1473,1,1,22,88,66,0,1,0,1,0
0,0,2,1250,1,1,20,72,24,1,0,0,1,0
0,0,3,1614,1,1,12,74,55,1,0,0,1,0
0,0,1,533,1,1,13,80,23,1,0,0,1,0
0,0,4,2754,1,1,22,88,470,0,1,0,1,0
0,0,2,772,1,1,23,87,22,0,1,0,1,0
0,0,2,900,1,1,21,79,31,1,0,0,1,0
0,0,1,674,1,1,19,72,45,0,1,0,1,0
0,0,3,1773,1,1,28,76,120,0,1,0,1,0
0,0,3,1200,1,1,26,75,45,1,0,0,1,0
0,1,3,2015,1,1,26,81,78,0,1,0,1,0
0,0,2,1075,1,1,28,77,55,1,0,0,1,0
1,0,3,1190,0,1,26,88,36,0,1,0,1,0
0,0,3,1220,1,1,22,88,65,0,1,0,1,0
0,0,2,1199,1,1,30,76,86,0,1,0,1,0
0,0,3,1700,1,1,28,77,110,0,1,0,1,0
0,0,2,875,1,1,17,75,34,1,0,0,1,0
0,0,3,1518,1,1,12,77,92,0,1,0,1,0
0,0,1,739,1,1,18,73,65,0,1,0,1,0
1,1,1,389,0,0,19,72,87,0,1,0,1,0
0,0,2,1350,1,1,9,76,61,1,0,0,1,0
1,1,3,1679,0,1,28,77,120,0,1,0,1,0
0,0,5,5873,1,1,12,77,670,0,1,0,1,0
0,1,2,1044,1,1,19,72,160,0,1,0,1,0
1,0,3,1350,0,1,21,79,55,0,1,0,1,0
0,0,3,1954,1,1,28,76,88,0,1,0,1,0
0,0,2,1500,1,1,22,73,48,0,1,0,1,0
0,0,2,1192,1,1,26,73,62,0,1,0,1,0
0,0,3,1000,1,1,23,77,40,1,0,0,1,0
0,1,3,1556,1,0,22,73,35,0,1,0,1,0
1,1,2,514,0,0,24,78,130,0,1,0,1,0
0,1,2,1072,1,1,28,77,30,0,1,0,1,0
0,1,3,1626,1,1,24,78,180,0,1,0,1,0
0,0,2,700,1,1,21,81,17,1,0,0,1,0
0,0,3,1336,1,1,13,80,78,0,1,0,1,0
0,0,1,535,1,1,18,73,47,1,0,0,1,0
0,1,2,882,1,1,19,72,78,0,1,0,1,0
0,1,2,650,1,1,18,73,49,0,1,0,1,0
1,1,3,1370,0,1,12,77,87,0,1,0,1,0
0,0,3,1930,1,1,12,77,140,0,1,0,1,0
1,0,2,730,0,0,19,72,190,0,1,0,1,0
1,1,3,1000,0,1,19,72,94,0,1,0,1,0
0,0,2,650,1,1,18,74,17,1,0,0,1,0
0,0,3,2258,1,1,18,73,130,0,1,0,1,0
0,0,3,2026,1,1,28,77,140,0,1,0,1,0
1,0,1,414,0,1,24,78,87,0,1,0,1,0
0,0,3,1495,1,1,28,77,43,1,0,0,1,0
0,0,2,800,1,1,26,75,13,0,1,0,1,0
0,0,3,1821,1,1,22,88,90,0,1,0,1,0
0,0,2,940,1,1,28,77,120,0,1,0,1,0
0,0,2,1250,1,1,28,76,52,1,0,0,1,0
1,0,2,1209,0,1,16,80,35,1,0,0,1,0
0,0,1,550,1,1,18,76,32,0,1,0,1,0
0,0,2,1150,1,1,22,73,23,0,1,0,1,0
0,0,2,1225,1,1,12,77,45,0,1,0,1,0
1,0,1,408,0,1,18,72,70,0,1,0,1,0
0,0,3,2685,1,1,28,77,500,0,1,0,1,0
1,1,1,498,0,1,24,78,69,0,1,0,1,0
0,0,1,666,1,1,21,72,13,1,0,0,1,0
0,0,2,1110,1,1,24,78,81,0,1,0,1,0
0,0,1,950,1,1,21,72,22,1,0,0,1,0
0,0,2,1349,1,1,30,76,45,1,0,0,1,0
1,1,2,530,0,0,18,73,55,0,1,0,1,0
0,0,2,1200,1,1,21,72,35,1,0,0,1,0
1,1,3,1599,0,1,19,72,240,0,1,0,1,0
0,0,2,1163,1,1,22,83,160,0,1,0,1,0
1,1,3,113785,0,0,15,73,7280,0,1,0,1,0
0,0,3,2241,1,1,22,88,220,0,1,0,1,0
0,1,2,942,1,1,12,77,51,1,0,0,1,0
1,1,1,301,0,0,19,73,26,0,0,1,1,0
0,0,2,900,1,1,28,76,40,0,1,0,1,0
0,0,4,2674,1,0,28,77,92,0,1,0,1,0
0,0,2,852,1,1,19,72,110,0,1,0,1,0
0,0,3,2106,1,1,28,76,190,0,1,0,1,0
1,1,4,3495,0,1,21,73,220,0,1,0,1,0
0,0,2,1600,1,1,12,77,95,0,1,0,1,0
0,0,3,1326,1,1,12,77,75,0,1,0,1,0
0,1,3,1505,1,1,12,77,97,0,1,0,1,0
0,1,2,1296,1,1,13,77,78,0,1,0,1,0
0,0,4,3501,1,1,28,77,630,0,1,0,1,0
0,0,2,1400,1,1,35,136,76,0,1,0,1,0
0,0,1,661,1,1,19,72,76,0,1,0,1,0
0,0,3,2070,1,1,19,72,690,0,1,0,1,0
0,0,1,284,1,1,21,70,9,1,0,0,1,0
0,0,2,1299,1,1,18,73,85,0,1,0,1,0
0,1,3,1300,1,1,28,77,49,1,0,0,1,0
0,0,2,1165,1,1,12,77,75,0,1,0,1,0
0,1,2,1135,1,1,13,77,46,0,1,0,1,0
0,0,3,1645,1,1,22,86,53,0,1,0,1,0
0,0,4,2141,1,1,28,77,66,0,1,0,1,0
1,1,3,1777,0,0,28,77,160,0,1,0,1,0
0,1,2,947,1,1,26,75,29,0,1,0,1,0
0,0,3,1100,1,1,27,75,28,1,0,0,1,0
0,0,2,1273,1,1,16,76,570,0,1,0,1,0
0,0,2,797,1,1,13,80,35,0,1,0,1,0
0,0,2,823,1,1,11,76,34,1,0,0,1,0
0,0,2,630,1,1,26,75,13,1,0,0,1,0
0,0,3,1300,1,1,24,85,32,1,0,0,1,0
0,0,3,1785,1,1,28,76,130,0,1,0,1,0
0,0,3,1995,1,1,22,88,100,0,1,0,1,0
0,0,4,3750,1,1,12,77,290,0,1,0,1,0
0,0,3,1724,1,1,12,77,34,0,1,0,1,0
0,0,3,1699,1,1,22,73,26,0,1,0,1,0
0,0,2,1270,1,1,26,75,35,1,0,0,1,0
0,1,1,675,1,1,25,86,43,1,0,0,1,0
0,1,3,1625,1,1,28,77,72,0,1,0,1,0
0,0,3,1655,1,1,12,76,110,1,0,0,1,0
0,0,3,1650,1,1,16,80,62,1,0,0,1,0
0,0,1,650,1,1,24,78,22,0,1,0,1,0
0,0,4,1750,1,1,28,77,85,1,0,0,1,0
1,0,3,1400,0,1,17,83,51,1,0,0,1,0
0,1,3,1877,1,1,19,72,370,0,1,0,1,0
0,1,2,1150,1,1,28,77,48,0,1,0,1,0
1,1,3,1767,0,1,12,77,110,0,1,0,1,0
0,1,2,800,1,1,28,77,23,0,1,0,1,0
0,0,3,1250,1,1,22,88,45,0,1,0,1,0
0,0,1,609,1,1,23,85,15,1,0,0,1,0
0,0,2,2000,1,1,18,73,60,1,0,0,1,0
0,0,3,1250,1,1,12,77,45,0,1,0,1,0
0,0,2,954,1,1,26,75,24,0,1,0,1,0
1,1,1,453,0,0,19,72,64,0,1,0,1,0
0,0,2,550,1,1,19,72,56,0,1,0,1,0
0,0,3,2051,1,1,22,88,85,0,1,0,1,0
0,1,3,2501,1,1,28,76,130,0,1,0,1,0
0,0,2,1159,1,1,20,85,38,1,0,0,1,0
0,0,2,940,1,1,12,77,20,1,0,0,1,0
0,1,3,1750,1,1,19,72,200,0,1,0,1,0
0,0,3,1474,1,1,22,75,58,0,1,0,1,0
0,0,2,800,1,1,28,77,25,1,0,0,1,0
0,1,3,1678,1,1,26,75,63,0,1,0,1,0
1,1,4,2171,0,1,19,72,1190,0,1,0,1,0
0,0,1,675,1,1,18,73,42,0,1,0,1,0
0,0,2,1302,1,1,21,72,43,0,1,0,1,0
0,0,2,1166,1,1,13,77,60,1,0,0,1,0
0,0,2,549,1,1,22,70,18,1,0,0,1,0
0,0,3,1399,1,1,21,81,48,1,0,0,1,0
0,1,2,1176,1,1,12,77,130,0,1,0,1,0
0,0,3,1282,1,1,35,136,69,0,1,0,1,0
0,0,3,1609,1,1,21,79,110,1,0,0,1,0
0,0,1,675,1,1,20,72,9,1,0,0,1,0
1,1,3,1950,0,1,19,72,350,0,1,0,1,0
1,0,3,1650,0,1,18,83,52,0,1,0,1,0
0,0,2,1223,1,1,12,77,27,0,1,0,1,0
0,1,2,1250,1,1,26,75,41,0,1,0,1,0
1,0,3,1183,0,1,22,86,38,0,1,0,1,0
0,0,3,1960,1,1,30,76,50,0,1,0,1,0
0,0,5,2700,1,1,22,76,56,1,0,0,1,0
0,0,2,980,1,1,20,85,23,0,1,0,1,0
0,0,2,1195,1,1,28,77,110,0,1,0,1,0
0,0,2,900,1,1,22,73,24,1,0,0,1,0
0,0,3,1328,1,1,21,72,42,1,0,0,1,0
0,1,2,1125,1,1,24,78,100,0,1,0,1,0
0,0,2,830,1,1,19,72,210,0,1,0,1,0
0,0,2,1554,1,1,11,76,98,1,0,0,1,0
0,0,1,449,1,1,18,76,10,1,0,0,1,0
0,0,3,1210,1,1,22,71,36,1,0,0,1,0
0,0,3,1800,1,1,26,75,75,0,1,0,1,0
1,0,2,958,0,1,19,72,140,0,1,0,1,0
0,0,4,4800,1,1,19,72,4500,0,1,0,1,0
0,0,2,1350,1,1,18,73,150,0,1,0,1,0
0,0,2,949,1,1,15,75,22,1,0,0,1,0
0,1,3,1040,1,1,19,72,180,0,1,0,1,0
0,1,3,1449,1,1,18,73,83,0,1,0,1,0
1,1,2,1350,0,1,28,77,60,0,1,0,1,0
0,1,3,1579,1,1,30,76,57,0,1,0,1,0
0,0,3,1489,1,1,28,76,24,0,1,0,1,0
0,0,2,750,1,1,22,88,30,1,0,0,1,0
0,0,3,1419,1,1,26,75,45,0,1,0,1,0
0,0,4,4095,1,1,12,77,270,0,1,0,1,0
0,0,2,750,1,1,23,77,18,1,0,0,1,0
0,1,2,883,1,0,24,78,300,0,1,0,1,0
1,1,2,910,0,1,19,73,33,0,1,0,1,0
0,0,4,2526,1,1,28,77,95,1,0,0,1,0
0,0,4,5000,1,1,18,73,550,0,1,0,1,0
0,0,3,1559,1,1,19,73,230,0,1,0,1,0
0,1,3,1553,1,1,28,76,70,0,1,0,1,0
1,1,2,1207,0,1,18,73,68,0,1,0,1,0
0,0,3,1400,1,1,28,77,70,1,0,0,1,0
0,0,3,1347,1,1,22,88,100,0,1,0,1,0
0,0,4,2728,1,1,28,76,150,0,1,0,1,0
0,0,4,2705,1,1,26,74,230,0,1,0,1,0
1,1,4,1429,0,0,19,72,670,0,1,0,1,0
1,1,1,716,0,1,19,72,94,0,1,0,1,0
0,0,3,1420,1,1,26,75,50,1,0,0,1,0
0,0,2,970,1,1,28,77,68,0,1,0,1,0
0,0,4,3899,1,1,13,77,380,0,1,0,1,0
0,0,2,900,1,1,29,77,30,1,0,0,1,0
0,0,2,1264,1,1,28,77,35,1,0,0,1,0
0,1,3,1850,1,1,30,76,59,0,1,0,1,0
0,0,2,1070,1,1,12,77,51,0,1,0,1,0
0,0,2,840,1,1,22,88,35,1,0,0,1,0
0,1,3,2280,1,1,28,77,120,0,1,0,1,0
0,1,3,1671,1,1,28,76,100,0,1,0,1,0
0,0,6,3200,1,1,12,80,270,1,0,0,1,0
1,1,2,722,0,1,19,72,180,0,1,0,1,0
1,0,2,1300,0,1,18,73,140,0,1,0,1,0
1,1,2,1069,0,1,30,76,41,1,0,0,1,0
0,0,3,1773,1,1,18,72,330,0,1,0,1,0
1,1,1,617,0,0,12,77,33,0,1,0,1,0
0,0,1,715,1,1,19,72,49,0,1,0,1,0
0,0,3,1352,1,1,9,76,67,1,0,0,1,0
0,0,2,1199,1,1,28,76,53,1,0,0,1,0
0,0,2,1363,1,1,12,76,47,0,1,0,1,0
1,0,2,802,0,1,22,88,33,0,1,0,1,0
0,0,2,950,1,1,22,88,24,1,0,0,1,0
0,1,2,1217,1,1,12,77,120,0,1,0,1,0
0,0,2,1050,1,1,28,77,30,0,1,0,1,0
1,0,2,1073,0,1,25,81,40,0,1,0,1,0
0,0,1,609,1,1,18,73,300,0,1,0,1,0
0,0,2,777,1,1,12,80,42,1,0,0,1,0
0,0,2,900,1,1,28,77,39,1,0,0,1,0
0,0,2,900,1,1,10,79,38,1,0,0,1,0
0,0,2,1079,1,1,30,76,20,0,1,0,1,0
0,0,3,1565,1,1,22,75,40,1,0,0,1,0
0,0,2,950,1,1,19,72,110,0,1,0,1,0
0,0,3,1474,1,1,19,73,180,0,1,0,1,0
0,0,2,1250,1,1,25,85,68,1,0,0,1,0
0,0,2,987,1,1,28,77,27,0,1,0,1,0
0,0,3,963,1,1,22,82,32,1,0,0,1,0
0,0,3,1350,1,1,26,75,30,0,1,0,1,0
0,0,2,1085,1,1,12,77,66,1,0,0,1,0
0,0,2,1187,1,1,22,88,77,0,1,0,1,0
1,1,3,1800,0,1,19,72,270,0,1,0,1,0
0,0,1,450,1,1,26,81,18,0,1,0,1,0
0,0,3,1610,1,1,13,77,83,0,1,0,1,0
0,0,3,1600,1,1,28,77,60,1,0,0,1,0
0,0,2,875,1,1,22,88,58,0,1,0,1,0
0,0,3,1825,1,1,20,72,58,1,0,0,1,0
0,0,2,750,1,1,25,78,55,0,1,0,1,0
0,0,2,1050,1,1,13,80,44,0,1,0,1,0
0,0,2,1276,1,1,30,76,40,0,1,0,1,0
0,0,2,1050,1,1,13,77,48,1,0,0,1,0
1,1,2,800,0,1,18,73,44,0,1,0,1,0
0,0,1,677,1,1,21,72,21,1,0,0,1,0
0,0,3,134884,1,0,19,73,7420,0,0,1,1,0
0,1,1,453,1,1,24,78,68,0,1,0,1,0
1,1,2,1118,0,1,30,76,48,0,1,0,1,0
1,1,3,1675,0,1,30,76,54,0,1,0,1,0
0,0,2,989,1,1,12,80,57,1,0,0,1,0
0,0,4,3200,1,1,22,88,320,0,1,0,1,0
1,1,2,932,0,1,19,72,110,0,1,0,1,0
0,0,2,1151,1,1,12,77,43,0,1,0,1,0
0,1,2,1277,1,1,28,77,65,0,1,0,1,0
0,1,3,1609,1,1,21,72,51,0,1,0,1,0
0,0,3,1305,1,1,13,77,100,1,0,0,1,0
0,0,5,4995,1,1,18,73,600,0,1,0,1,0
0,0,2,800,1,1,15,78,160,0,1,0,1,0
0,0,2,1130,1,1,24,78,97,0,1,0,1,0
0,0,2,960,1,1,18,73,87,0,1,0,1,0
0,1,3,1574,1,1,12,77,87,0,1,0,1,0
1,1,2,917,0,1,18,73,55,0,1,0,1,0
0,0,2,780,1,1,22,73,14,1,0,0,1,0
0,1,1,690,1,1,19,72,52,0,1,0,1,0
1,1,2,852,0,0,11,77,30,0,0,1,1,0
0,1,2,816,1,1,21,81,22,0,1,0,1,0
0,0,1,828,1,0,19,72,72,0,1,0,1,0
0,1,2,1236,1,1,19,72,180,0,1,0,1,0
0,0,2,1135,1,1,18,73,75,1,0,0,1,0
0,0,2,1050,1,1,19,73,68,0,1,0,1,0
0,0,3,1847,1,1,28,76,110,0,1,0,1,0
0,0,3,2182,1,1,28,77,77,0,1,0,1,0
0,0,3,1750,1,1,18,73,310,0,1,0,1,0
0,0,3,800,1,1,25,81,60,1,0,0,1,0
0,1,3,1529,1,1,19,72,190,0,1,0,1,0
0,1,3,1018,1,1,19,72,180,0,1,0,1,0
1,0,1,428,0,1,12,77,91,0,1,0,1,0
1,0,3,1287,0,1,22,88,41,0,1,0,1,0
0,0,2,950,1,1,28,77,38,1,0,0,1,0
0,0,3,1492,1,1,18,73,260,0,1,0,1,0
0,0,3,1482,1,1,13,77,120,1,0,0,1,0
0,1,3,1336,1,1,19,72,470,0,1,0,1,0
1,1,2,1152,0,1,21,72,31,0,1,0,1,0
0,1,3,745,1,1,28,77,30,0,1,0,1,0
0,0,2,760,1,1,22,88,38,1,0,0,1,0
0,1,3,1495,1,1,28,77,85,1,0,0,1,0
1,0,2,907,0,0,30,76,25,0,1,0,1,0
0,0,1,468,1,1,17,73,11,1,0,0,1,0
0,0,2,651,1,1,28,77,15,1,0,0,1,0
1,0,2,630,0,1,22,88,22,0,1,0,1,0
1,1,3,2150,0,1,21,72,99,0,1,0,1,0
1,1,2,626,0,0,13,77,64,0,1,0,1,0
0,0,2,1017,1,1,19,73,110,0,1,0,1,0
0,1,2,1224,1,1,58,-117,32,1,0,0,1,0
0,0,3,1214,1,1,24,78,100,0,1,0,1,0
0,0,2,1250,1,1,12,77,60,1,0,0,1,0
0,1,3,1974,1,1,12,77,93,0,1,0,1,0
0,0,2,914,1,1,12,77,40,1,0,0,1,0
1,1,3,979,0,0,19,72,140,0,1,0,1,0
0,0,1,655,1,1,18,73,45,0,1,0,1,0
0,1,3,2067,1,1,19,72,390,0,1,0,1,0
0,0,1,730,1,1,19,73,57,0,1,0,1,0
0,0,3,1225,1,0,24,78,40,0,0,1,1,0
0,0,2,1000,1,1,29,78,25,1,0,0,1,0
0,1,2,1329,1,1,31,75,40,0,1,0,1,0
0,0,3,1310,1,1,22,88,70,0,1,0,1,0
0,0,2,1050,1,1,26,75,44,1,0,0,1,0
1,0,2,1099,0,1,19,72,120,0,1,0,1,0
0,0,2,741,1,1,19,72,420,0,1,0,1,0
0,0,3,1404,1,1,12,77,88,1,0,0,1,0
1,1,2,576,0,0,19,72,130,0,1,0,1,0
0,0,2,1267,1,1,31,74,35,1,0,0,1,0
0,1,1,576,1,1,19,72,72,0,1,0,1,0
0,1,1,418,1,1,19,72,120,0,1,0,1,0
0,0,4,2591,1,1,18,73,320,0,1,0,1,0
0,0,2,1129,1,1,19,72,91,0,1,0,1,0
1,0,2,900,0,1,10,79,13,1,0,0,1,0
0,1,2,1285,1,1,28,76,52,0,1,0,1,0
0,0,3,2356,1,1,18,73,270,0,1,0,1,0
0,0,3,1425,1,1,13,80,60,0,1,0,1,0
0,0,3,1705,1,1,9,76,75,0,1,0,1,0
0,0,3,906,1,1,19,72,170,0,1,0,1,0
0,1,2,1159,1,1,12,77,65,0,1,0,1,0
0,1,2,1250,1,1,27,78,32,1,0,0,1,0
0,0,2,1080,1,1,23,72,31,1,0,0,1,0
0,0,2,926,1,1,18,74,70,0,1,0,1,0
0,0,2,1000,1,1,28,77,70,0,1,0,1,0
0,0,2,1150,1,1,28,77,45,0,1,0,1,0
0,1,3,1263,1,1,19,72,120,0,1,0,1,0
0,1,2,1342,1,1,28,77,74,0,1,0,1,0
0,1,3,1364,1,1,12,77,95,1,0,0,1,0
0,0,2,900,1,1,19,72,100,0,1,0,1,0
0,0,2,892,1,1,19,72,60,1,0,0,1,0
0,0,1,593,1,1,24,78,24,0,1,0,1,0
0,0,3,1181,1,1,19,72,320,0,1,0,1,0
0,1,2,1315,1,1,30,76,47,0,1,0,1,0
0,0,2,1071,1,1,19,72,110,0,1,0,1,0
0,0,2,905,1,1,20,79,53,0,1,0,1,0
0,1,3,1485,1,1,30,76,53,0,1,0,1,0
0,0,2,1388,1,1,30,76,45,1,0,0,1,0
0,0,2,1100,1,1,22,73,25,0,1,0,1,0
0,0,3,1586,1,1,19,102,65,1,0,0,1,0
1,0,2,1102,0,0,10,76,48,0,0,1,1,0
0,0,3,1880,1,1,19,73,160,0,1,0,1,0
1,1,3,1297,0,1,19,72,63,0,1,0,1,0
0,1,3,2046,1,1,28,76,120,0,1,0,1,0
0,1,3,1699,1,1,31,75,72,0,1,0,1,0
0,0,2,1250,1,1,19,73,140,0,1,0,1,0
0,0,3,981,1,1,22,86,21,1,0,0,1,0
0,0,2,1095,1,1,19,73,120,0,1,0,1,0
0,0,2,1050,1,1,19,72,110,0,1,0,1,0
1,1,1,498,0,1,19,72,23,0,1,0,1,0
0,0,1,650,1,1,22,75,17,1,0,0,1,0
0,0,1,645,1,1,12,77,28,1,0,0,1,0
0,0,2,1060,1,1,23,72,85,0,1,0,1,0
0,1,2,1120,1,1,24,78,120,0,1,0,1,0
1,1,3,1570,0,0,22,73,38,0,0,1,1,0
0,0,3,1527,1,1,12,77,100,1,0,0,1,0
0,0,2,1045,1,1,19,72,76,0,1,0,1,0
0,0,3,2556,1,1,28,77,200,0,1,0,1,0
0,0,2,1365,1,1,26,75,81,0,1,0,1,0
0,0,1,553,1,1,18,74,21,1,0,0,1,0
0,0,2,1273,1,1,28,77,46,0,1,0,1,0
0,0,3,1536,1,1,26,80,120,1,0,0,1,0
0,0,2,659,1,1,18,72,86,0,1,0,1,0
0,1,2,1010,1,1,28,77,48,1,0,0,1,0
0,0,1,610,1,1,18,73,26,1,0,0,1,0
1,1,2,1084,0,1,24,78,81,0,1,0,1,0
0,0,3,1525,1,1,28,77,150,1,0,0,1,0
0,1,2,1073,1,1,21,74,65,0,1,0,1,0
0,0,2,1032,1,1,19,73,100,0,1,0,1,0
1,1,2,731,0,0,22,73,21,0,1,0,1,0
0,0,3,1840,1,1,22,88,140,0,1,0,1,0
0,0,2,1274,1,1,23,77,84,1,0,0,1,0
0,1,3,2060,1,1,12,77,140,0,1,0,1,0
1,0,2,790,0,1,26,88,24,0,1,0,1,0
0,0,3,1250,1,1,27,76,25,1,0,0,1,0
0,1,1,606,1,1,31,75,170,0,1,0,1,0
0,1,2,1180,1,1,28,77,100,0,1,0,1,0
0,0,2,1300,1,1,24,78,85,0,1,0,1,0
0,0,2,1150,1,1,26,91,37,0,1,0,1,0
0,0,3,1529,1,1,19,73,130,0,1,0,1,0
0,0,2,1150,1,1,28,77,58,1,0,0,1,0
1,1,2,1267,0,1,18,74,110,0,1,0,1,0
0,0,3,1820,1,1,18,73,140,0,1,0,1,0
0,1,2,1100,1,1,24,78,60,0,1,0,1,0
0,0,2,1373,1,1,19,72,320,0,1,0,1,0
0,1,4,3539,1,1,28,77,220,0,1,0,1,0
1,0,2,1250,0,1,17,78,60,1,0,0,1,0
0,0,1,715,1,1,18,73,44,0,1,0,1,0
0,0,2,1180,1,1,21,81,36,1,0,0,1,0
0,0,1,460,1,1,18,72,65,0,1,0,1,0
0,0,3,1750,1,1,30,76,58,1,0,0,1,0
0,0,2,1250,1,1,16,80,45,1,0,0,1,0
0,0,1,454,1,1,9,78,14,1,0,0,1,0
0,1,2,1156,1,1,30,76,37,0,1,0,1,0
0,1,4,3017,1,1,19,72,550,0,1,0,1,0
0,0,3,1275,1,1,25,75,45,1,0,0,1,0
0,0,2,789,1,1,12,77,150,0,1,0,1,0
0,1,3,1464,1,1,19,72,120,0,1,0,1,0
0,0,1,744,1,1,19,72,160,0,1,0,1,0
0,0,4,2197,1,1,28,77,80,0,1,0,1,0
0,0,2,1262,1,1,19,73,180,0,1,0,1,0
0,0,3,2500,1,1,28,77,150,0,1,0,1,0
0,0,2,1096,1,1,19,73,72,0,1,0,1,0
0,0,2,900,1,1,28,76,40,1,0,0,1,0
1,1,2,636,0,1,25,81,21,0,1,0,1,0
1,0,3,1750,0,1,28,77,80,0,1,0,1,0
0,0,3,2840,1,1,28,77,60,1,0,0,1,0
0,0,3,1078,1,1,22,88,27,1,0,0,1,0
0,0,2,1199,1,1,21,72,22,1,0,0,1,0
1,1,3,1575,0,1,30,76,69,1,0,0,1,0
0,0,2,1020,1,1,30,76,58,0,1,0,1,0
0,0,3,1904,1,1,26,75,100,0,1,0,1,0
0,0,3,1125,1,1,28,77,37,1,0,0,1,0
1,1,1,462,0,0,18,72,87,0,1,0,1,0
0,0,3,1301,1,1,19,73,170,0,1,0,1,0
0,0,2,1199,1,1,12,77,85,1,0,0,1,0
0,0,3,1606,1,1,26,91,62,0,1,0,1,0
0,0,1,556,1,1,24,78,35,0,1,0,1,0
0,1,3,1501,1,1,18,73,87,1,0,0,1,0
0,0,3,1073,1,1,22,88,24,0,1,0,1,0
0,0,2,1290,1,1,24,78,48,1,0,0,1,0
0,1,3,1377,1,1,30,76,49,0,1,0,1,0
1,1,2,873,0,1,19,73,47,0,1,0,1,0
0,1,2,473,1,1,28,77,23,0,1,0,1,0
1,0,2,1265,0,1,24,78,64,0,1,0,1,0
0,0,3,1431,1,1,15,73,130,1,0,0,1,0
0,1,3,1721,1,1,28,77,130,0,1,0,1,0
0,0,1,658,1,1,22,73,16,1,0,0,1,0
0,0,3,2155,1,1,12,77,180,0,1,0,1,0
1,1,1,457,0,0,18,73,31,0,0,1,1,0
0,0,3,1406,1,1,13,77,110,1,0,0,1,0
0,0,3,1351,1,1,18,73,110,0,1,0,1,0
0,0,3,1330,1,1,22,88,47,0,1,0,1,0
0,0,1,750,1,1,20,73,30,1,0,0,1,0
0,0,3,1215,1,1,30,76,30,1,0,0,1,0
0,1,2,870,1,1,18,73,41,0,1,0,1,0
1,1,3,1800,0,1,30,76,65,0,1,0,1,0
0,0,3,1380,1,1,18,73,86,0,1,0,1,0
0,0,2,850,1,1,16,80,22,1,0,0,1,0
0,0,1,562,1,1,18,73,32,1,0,0,1,0
1,0,3,1420,0,1,12,74,75,0,1,0,1,0
0,0,3,1798,1,1,30,76,43,0,1,0,1,0
0,0,2,890,1,1,12,80,90,1,0,0,1,0
0,0,2,1199,1,1,18,72,550,0,1,0,1,0
0,0,3,1200,1,1,12,77,35,0,1,0,1,0
0,0,4,1250,1,1,23,77,29,1,0,0,1,0
0,0,2,924,1,1,16,74,35,1,0,0,1,0
0,0,3,1000,1,1,26,75,38,1,0,0,1,0
0,0,2,1263,1,1,28,77,34,0,1,0,1,0
1,1,2,1170,0,1,18,73,95,0,1,0,1,0
0,0,1,650,1,1,30,75,11,1,0,0,1,0
0,0,2,1160,1,1,12,77,45,0,1,0,1,0
0,0,1,520,1,1,17,78,12,1,0,0,1,0
0,0,2,1040,1,1,18,72,220,0,1,0,1,0
0,1,2,1320,1,1,26,75,43,0,1,0,1,0
0,1,2,884,1,1,26,75,26,1,0,0,1,0
0,0,2,1381,1,1,19,73,140,0,1,0,1,0
0,0,3,1401,1,1,12,77,79,1,0,0,1,0
1,1,1,609,0,0,11,77,22,0,0,1,1,0
0,1,2,1075,1,1,19,73,49,0,1,0,1,0
0,1,3,1680,1,1,12,77,99,1,0,0,1,0
0,0,3,970,1,1,19,72,100,0,1,0,1,0
0,0,3,1555,1,1,26,88,67,1,0,0,1,0
0,0,2,1129,1,1,24,78,190,0,1,0,1,0
0,0,2,860,1,1,19,72,130,0,1,0,1,0
1,0,2,2600,0,1,17,82,99,1,0,0,1,0
1,0,2,830,0,0,13,80,66,0,0,1,1,0
0,0,2,1200,1,1,9,76,43,1,0,0,1,0
0,0,2,953,1,1,13,77,35,1,0,0,1,0
0,0,2,952,1,1,18,72,160,0,1,0,1,0
0,1,4,1944,1,1,30,76,72,1,0,0,1,0
0,0,3,1150,1,1,19,72,230,0,1,0,1,0
0,0,3,849,1,1,22,88,60,1,0,0,1,0
0,1,3,1773,1,1,12,77,110,0,1,0,1,0
0,0,2,1300,1,1,26,80,75,1,0,0,1,0
1,1,3,1500,0,0,17,78,57,0,0,1,1,0
0,0,1,459,1,1,18,73,23,1,0,0,1,0
0,1,2,1218,1,1,12,77,110,1,0,0,1,0
0,1,1,567,1,1,19,72,17,0,1,0,1,0
0,0,1,513,1,1,18,73,15,1,0,0,1,0
0,0,1,550,1,1,16,74,25,1,0,0,1,0
0,1,3,1840,1,1,28,77,85,1,0,0,1,0
